"gene","Hs 578T","SR-786","NCI-H226","UO-31","Malme-3M","HT-29","786-O","MDA-MB-231","RPMI 8226","HOP-92","HOP-62"
"ENSG00000115844","1.75274859140713","0.111031312388744","1.36176835941915","1.18269229751619","2.08746284125034","0.0285691521967709","1.99276843076892","0.0840642647884745","0.0565835283663675","0.918386234446348","0.7311832415722"
"ENSG00000064195","0.111031312388744","0.0285691521967709","0.0426443374084937","0.111031312388744","0.389566811762726","0.137503523749935","0","0.0840642647884745","0.879705766282288","0.31034012061215","0.356143810225275"
"ENSG00000108813","0.344828496997441","1.96347412397489","0.985500430304885","0.37851162325373","0.687060688339892","0.839959587489532","0.0285691521967709","0.389566811762726","0.641546029087524","0.505890929729957","1.13750352374994"
"ENSG00000105880","1.67355642399014","0","0","0.0426443374084937","1.67355642399014","0","0.0426443374084937","0.0426443374084937","0","0","0.799087306074004"
"ENSG00000006377","1.57531233068744","0.01435529297707","0.0840642647884745","0","0.321928094887362","0","0","0.070389327891398","0.01435529297707","0.01435529297707","1.64154602908752"
"ENSG00000187908","0.0426443374084937","2.99276843076892","0","0.400537929583729","0.333423733725192","0.0565835283663675","0.01435529297707","3.42492208821069","0.150559676575381","2.62058641045188","0.286881147788161"
"ENSG00000198947","3.64961545906341","0.464668267003444","3.16027483140859","2.7311832415722","2.63459326844576","0.137503523749935","3.01970191444255","0.20163386116965","0.526068811667588","0.0285691521967709","2.35049724708413"
"ENSG00000123453","1","0.01435529297707","1.87184364850932","1.19534759832222","3.26753579806873","0.632268215499513","0.333423733725192","2.75702324650746","4.43762724831895","2.28688114778816","3.64154602908752"
"ENSG00000152592","0","0.070389327891398","0","0","0","0.0285691521967709","0","0.01435529297707","0","0.01435529297707","0"
"ENSG00000106976","3.6667565918848","1.23266075679027","3.18903382439002","4.32768736417605","2","6.13257684267001","4.72900887033786","2.74846123300404","1.98185265328974","4.12515513132229","4.44559429134118"
"ENSG00000104936","5.65105169117893","5.83415498140132","4.36946648365072","2.90303827011291","4.86987140617771","4.57773093149008","4.02502879449152","4.35895882583233","3.51096191927738","3.93073733756289","6.61072958653471"
"ENSG00000137090","0","1.76128527336162","0.0285691521967709","0.189033824390017","0.0285691521967709","0","0","0","0.111031312388744","0","0.16349873228288"
"ENSG00000185800","5.41040894985104","5.35438163211332","3.91647664443772","3.38956681176273","4.33628338786443","4.62117275268344","3.63807383718072","4.35895882583233","3.60050764534579","4.14241343787374","5.89457527317528"
"ENSG00000138346","1.64616265715789","4.20554891117303","3.18428029441938","2.87184364850932","2.68706068833989","3.46466826700344","3.83794324189103","3.82171021503467","2.97269265400426","2.73552217729654","3.21256933885081"
"ENSG00000039139","2.99819550315325","0.0840642647884745","1.32192809488736","1.85199883711245","0.0426443374084937","1.28095631383106","2.89141918684608","2.18903382439002","0.321928094887362","1.76553474636298","2.41683974191283"
"ENSG00000115423","0.356143810225275","0.613531652917927","0.0840642647884745","1.02147972741045","0.443606651475615","0.6959938131099","0.321928094887362","0.01435529297707","0.238786859587116","0.0565835283663675","0.0840642647884745"
"ENSG00000124721","0","0","0","0","0.01435529297707","0.01435529297707","0","0","0","0","0"
"ENSG00000007174","0.01435529297707","0","0.01435529297707","0","3.85698568978221","0.111031312388744","0","0","0","0","0"
"ENSG00000213918","1.9560566524124","3.9136075118231","2.15380533607904","3","2.58014548442338","3.67016051412663","2.17951105027151","2.16671544496642","2.62293035092018","2.877744249949","2.7158933705476"
"ENSG00000013563","5.13586316536868","4.55949181320504","5.31397137105902","4.38750040648098","5.42660022616993","5.33771109212829","4.6409679104499","4.23266075679027","4.1586601753465","4.61706334388818","4.53543091487128"
"ENSG00000167968","0.443606651475615","1.66448284036468","0.432959407276106","0.7311832415722","0.992768430768924","0.687060688339892","0.545968369105293","0.641546029087524","0.863938450423971","0.22650852980868","0.250961573533219"
"ENSG00000163687","0.070389327891398","0","0","0","0.0976107966264223","0.0285691521967709","0","0.0285691521967709","1.27500704749987","0","0"
"ENSG00000105612","6.34465098914845","5.00539998774259","4.58856473740135","5.21334728173344","6.25701061820602","3.74200621086674","4.36317107711924","4.73226919950145","4.62877359520165","5.88752527074159","4.41345868800798"
"ENSG00000197102","8.12453492852952","8.34033972362963","7.03199060858887","7.37295209791183","7.35111591743308","6.01925711868108","6.88594036032474","8.25738784269265","6.4526942640982","6.4417822395006","7.49337513793657"
"ENSG00000158560","0.933572638261024","0.0426443374084937","2.62527048937469","1.09761079662642","3.24640808724638","0.367371065648529","2.4594316186373","0.526068811667588","1.39506279951758","0.55581615506164","0.782408564927373"
"ENSG00000077380","6.75835648293992","5.46303385531749","6.71863561627134","6.72710360352266","5.85648777949568","5.56040926636212","6.85773223315767","6.0241423458978","4.69097573834328","6.03562390973072","6.60969587286274"
"ENSG00000135720","5.74926608381481","6.14751022492028","5.98481717429359","5.98641093525204","6.04657836662033","5.67779010121666","6.46057876077603","5.23916887866545","5.40531168259745","5.20867331962947","6.4032677223393"
"ENSG00000079805","6.59395128394841","6.94415566344036","5.86517649653178","5.75221336786514","5.8109571587378","6.70348834965682","6.97750890454014","6.94438996227009","5.970163424661","5.68369645430652","5.94743238947137"
"ENSG00000130816","6.73903797911741","7.15815522450277","6.87590290312483","5.93616677797915","6.39248916196602","6.39145842004967","6.61794491742059","7.72314895704758","7.29544753457238","6.27127625917593","6.62702310555406"
"ENSG00000107614","1.91838623444635","1.48026512205446","1.64154602908752","2.52105073690096","1.97452931248388","1.70929063572336","3.51222688651396","2.13093086982645","1.20163386116965","3.21878116778407","2.51853513898218"
"ENSG00000119772","2.95791459863299","0.286881147788161","2.93357263826102","2.28983446517751","3.79181407116183","3.24944534108584","1.02147972741045","1.74846123300404","2.64154602908752","1.94485844580754","2.39231742277876"
"ENSG00000088305","2.54596836910529","3.06004738366994","1.37851162325373","3.43162295971329","1.38956681176273","1.18903382439002","2.66448284036468","2.03210084316702","1.92599941855622","1.33342373372519","2.87381319835909"
"ENSG00000107447","0","0.0976107966264223","0","0.124328135002202","0.070389327891398","0","0","0.01435529297707","0.070389327891398","0","0"
"ENSG00000150760","4.23035674505615","0.344828496997441","3.68706068833989","4.66789212523023","5.03826057517535","4","4.63284983011771","4.04701481951759","1.35049724708413","4.14974711950468","3.94673086014031"
"ENSG00000134516","1.11769504266975","6.24450655139592","0.0565835283663675","3.76128527336162","0.176322772640463","0.111031312388744","5.22071689199892","3.64846544302731","5.21723071622067","1.40599235967584","3.58496250072116"
"ENSG00000088538","0.0976107966264223","0.0840642647884745","0.298658315564515","1.82374936030827","0.75702324650746","0.111031312388744","0.286881147788161","0.495695162624069","0.0976107966264223","1.06350294230616","0.545968369105293"
"ENSG00000115325","4.08151006812092","4.73281187208294","4.61823865559545","3.674686619928","3.61823865559546","3.34766565630097","3.83289001416474","3.74308405554959","2.54596836910529","4.08236196955747","4.91934008244201"
"ENSG00000225682","4.9387562614923","4.78450398292957","3.49825086752783","3.60288440871842","3.98002530023873","4.605257262939","4.07553263116736","4.6564963705535","4.30231905094883","3.95046841415012","4.37712374912949"
"ENSG00000172269","5.63720448190229","5.53636379239547","4.82425869660337","5.18070484019556","4.08406426478847","5.8293421939028","4.9560566524124","5.5981269599196","5.538227739736","4.77135740899056","4.80064109732908"
"ENSG00000015413","0.111031312388744","0.124328135002202","0.505890929729957","0.344828496997441","4.41278152533848","4.83390207666916","0","0.137503523749935","0.604071323668861","0.27500704749987","0.0976107966264223"
"ENSG00000108963","5.57046293102604","3.61470984411521","4.69710657447698","4.09254574154357","4.40053792958373","3.94485844580754","3.25096157353322","4.15785216914174","4.40258575823259","3.76765479823735","3.99548451887751"
"ENSG00000132768","4.76765479823735","3.877744249949","4.63923216324928","4.35614381022528","4.23878685958712","5.5765221379205","5.86690797814317","4.78868571061353","5.75915583380027","4.16751850373522","5.04133060682062"
"ENSG00000197635","0.485426827170242","7.08459582038967","6.32589006103978","1.38404980679516","1.05658352836637","4.30085587126876","5.61382629093404","1.32192809488736","1.02856915219677","4.29425313644451","1.87578006306849"
"ENSG00000130226","0.01435529297707","1.58496250072116","0","0.01435529297707","0.333423733725192","0","0","0.01435529297707","3.0036022366802","0","0"
"ENSG00000143196","0.250961573533219","0","0","0","0","0","0.0285691521967709","0","0","0","0"
"ENSG00000188641","4.56924802986718","5.01703108052784","3.35895882583233","3.43962313755712","1.63226821549951","0.925999418556223","3.46727948045998","5.24145887127465","2.79701297783614","3.70265754339091","3.38404980679516"
"ENSG00000147647","0.22650852980868","0","0","0","0","0.0976107966264223","0.238786859587116","0.0285691521967709","0","0.137503523749935","0"
"ENSG00000092964","6.6180917939838","3.05311133645956","4.28021399581062","4.36527259976453","4.18030701996943","2.31903981556254","2.12763327972587","5.29425313644451","2.28983446517751","4.31251996747495","3.77082904603249"
"ENSG00000113657","7.50850788448623","0.263034405833794","3.52356195605701","5.72137265947682","1.37851162325373","0.475084882948783","6.73213349945518","1.02856915219677","0.367371065648529","5.20633064787105","6.22689381357139"
"ENSG00000117505","6.19967234483636","5.74469931420784","5.36597242759338","4.799087306074","4.55274593674845","4.98595575460751","5.65391987311942","5.62322307589651","5.14404636961671","4.84096670448742","4.95652136333312"
"ENSG00000091138","0","0","0","0","0","0","0","0.0285691521967709","0","0","0.01435529297707"
"ENSG00000184845","0.0426443374084937","0","0.01435529297707","0","0","0.0285691521967709","0","0","0","0","0.238786859587116"
"ENSG00000149295","0.55581615506164","1.99638874644762","0.070389327891398","0.400537929583729","0.214124805352847","0.124328135002202","0.0565835283663675","0.485426827170242","0","0.263034405833794","0.263034405833794"
"ENSG00000151577","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000276825","1.37295209791183","1.22032995487956","0.0565835283663675","0.124328135002202","0.176322772640463","0.495695162624069","0.111031312388744","0.53605290024021","0.137503523749935","0.111031312388744","0.150559676575381"
"ENSG00000169676","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000108591","4.87381319835909","5.12101540096137","5.31179371775365","4.81915722367497","4.89384755813292","4.66562016406638","4.99774402605963","5.09465834265454","5.70873904135958","4.72191944555154","5.47313748777226"
"ENSG00000116017","3.56315813040281","3.79493566280354","2.31614574229336","2.21412480535285","1.88362081628567","1.9560566524124","1.65992455840238","1.76553474636298","3.78345665436024","0.7311832415722","0.933572638261024"
"ENSG00000102385","0.0565835283663675","1.21412480535285","0.604071323668861","0.16349873228288","0.584962500721156","0.0976107966264223","0.298658315564515","0.516015147003665","0.150559676575381","0.124328135002202","0.66902676550963"
"ENSG00000111676","5.56620629346551","1.77399632511117","5.82959589917751","5.42995065740377","5.51191074867093","5.86096279785812","5.67891698667984","5.46270675067016","3.80632405739003","5.34695688937888","6.01769925269303"
"ENSG00000134765","0","0","0","0.0426443374084937","0","0","0.01435529297707","0.01435529297707","0","0","0"
"ENSG00000134755","0.790772037862","0.137503523749935","0.584962500721156","2.72465027173297","0.01435529297707","3.35755200461808","0.22650852980868","0.970853654340484","0.0426443374084937","0.0426443374084937","1.80322703643493"
"ENSG00000134762","2.4541758931858","0.0426443374084937","4.611172380044","2.06350294230616","0.0426443374084937","0.0426443374084937","0.01435529297707","0.0426443374084937","0.0285691521967709","0.0426443374084937","1.02856915219677"
"ENSG00000171587","0.485426827170242","0","0","0","0","0","0.01435529297707","0.0285691521967709","1.48026512205446","0","0"
"ENSG00000159200","6.27984269352035","2.95977015521147","4.73226919950145","5.2475478068903","6.21295836272829","2.54843662469604","5.22496636500027","4.66448284036468","3.39643353125099","3.62760683812965","4.87135084063403"
"ENSG00000134760","0","0","0.01435529297707","0","0","0.0285691521967709","0","0","0.367371065648529","0.01435529297707","0.070389327891398"
"ENSG00000046604","5.24716800037477","0.464668267003444","5.18070484019556","6.74644713936282","0.356143810225275","4.90544717873885","6.35737605546964","5.16751850373522","5.32048467801769","5.73606362787181","5.60407132366886"
"ENSG00000134757","0.0426443374084937","0.070389327891398","0.0285691521967709","0.0285691521967709","0.01435529297707","0.0285691521967709","0","0","0.01435529297707","0.01435529297707","0.01435529297707"
"ENSG00000157514","4.07980475463526","5.96439863220318","0.443606651475615","2.82578562746479","3.81659970653491","4.33342373372519","3.76765479823735","4.1554254317472","2.61353165291793","4.22650852980868","4.17472598770613"
"ENSG00000096696","4.98595575460751","0.344828496997441","2.43295940727611","4.85996954822103","0.263034405833794","4.7279204545632","0.286881147788161","5.02103547951136","6.95303237725324","0.22650852980868","3.63110428236588"
"ENSG00000083782","0","0","0","0","0.400537929583729","0","0","0","0","0.0565835283663675","0.20163386116965"
"ENSG00000152591","0.01435529297707","0.124328135002202","0.01435529297707","0","0","0","0.01435529297707","0.01435529297707","0","0","0"
"ENSG00000155850","2.26303440583379","3.73552217729654","1.83187724119167","4.14323013477689","4.79649392942584","1.22032995487956","4.9126498648972","2.89141918684608","1.56559717585423","2.32192809488736","2.66220549965362"
"ENSG00000134769","1.46466826700344","0.137503523749935","3.22187708107703","3.52356195605701","2","0.0565835283663675","2.22032995487956","1.90689059560852","3.45549162062847","3.6724253419715","1.85598969730848"
"ENSG00000138101","2.15704371014558","4.25398926623079","3.12598165385472","2.65764000520782","3.91169158187234","2.24488705912353","2.82374936030827","2.55581615506164","3.20633064787105","2.5033487351675","2.94860084749336"
"ENSG00000113070","4.72683121703249","3.86690797814317","4.43162295971329","4.49761236561836","3.0703893278914","3.13422093976063","4.65935375917005","5.54163873443614","0.389566811762726","3.76447355099267","3.35895882583233"
"ENSG00000135144","0.37851162325373","0.55581615506164","0.176322772640463","0.389566811762726","2.63459326844576","0.01435529297707","0.0285691521967709","0.0565835283663675","2.88166461932035","0.070389327891398","0.22650852980868"
"ENSG00000168393","5.64385618977472","6.24374523473398","6.70265754339091","6.31360865703049","6.76950729143624","6.64558638591361","7.15086426752783","6.63197732023875","5.45285896471381","5.83819543925919","6.97429985800373"
"ENSG00000106823","2.08406426478847","0.111031312388744","1.35614381022528","0.0840642647884745","0.20163386116965","0.0426443374084937","0.0565835283663675","0.0426443374084937","0.01435529297707","0.0285691521967709","0.176322772640463"
"ENSG00000120129","6.90893296724454","3.36176835941915","8.2001629739997","7.25738784269265","2.32481060342048","2.91647664443772","5.71506967937999","5.73009646559547","3.47378691161437","4.52042224852645","5.7045953476324"
"ENSG00000158050","3.45811948117451","0","1.6915341649192","0.545968369105293","0.678071905112638","2.74846123300404","0.111031312388744","0.84799690655495","4.09085343045111","2.09761079662642","2.19219416528334"
"ENSG00000108861","4.09845324630927","4.25398926623079","5.65248649491816","5.52356195605701","5.799087306074","3.86195536414487","4.57228336665041","4.45088131527337","2.23572705983806","5.17472598770613","5.39128655811118"
"ENSG00000120875","0.910732661902913","6.13914201914569","2.22958792274065","1.9560566524124","7.22293976873681","2.55336050333533","0.20163386116965","6.27947129564447","3.5957423394744","3.26002565596146","3.50716034911752"
"ENSG00000138166","3.70154905694307","4.35614381022528","2.74631276642546","4.15785216914174","4.4093909361377","1.81557542886257","2.25096157353322","5.122258567812","5.81480674309309","4.64385618977472","1.56071495447448"
"ENSG00000139318","4.18269229751619","3.61470984411521","3.40190347160796","4.07895134139482","7.14486214291573","5.25361115194717","0.863938450423971","7.01803322276456","2.40871186102943","5.07895134139482","4.79233480570669"
"ENSG00000164086","4.14404636961671","2.799087306074","4.1407786557828","3.79597469420667","3.06177619758669","2.70708299177171","3.44493204894218","4.81455042346181","3.22496636500027","3.68369645430652","3.33485426933163"
"ENSG00000278165","2.37851162325373","0.111031312388744","2.32481060342048","2.16671544496642","0.782408564927373","2.74200621086674","1.61823865559545","0.443606651475615","1.03562390973072","1.70043971814109","0.7311832415722"
"ENSG00000130829","0.22650852980868","0.0426443374084937","0.584962500721156","0.263034405833794","3.20320115631661","0","1.71369581484336","0.20163386116965","0.443606651475615","0.464668267003444","0.823749360308273"
"ENSG00000128951","5.89287670006069","7.72027846523333","7.07435557599732","5.95535930524299","7.37911839859756","5.96370530657948","6.9475492778685","6.43579525437006","8.08905317215643","5.51475349843975","6.66533591718518"
"ENSG00000107404","5.95721814916694","4.60999129521268","5.06522762277562","4.80787007829978","4.00629802390037","5.5978290978269","5.43329332581501","6.47118746038699","5.37364821133469","5.55182359572126","5.62234472272424"
"ENSG00000004975","4.98777561614291","5.57621978120958","4.38335869538511","4.80683958179819","5.8626993409766","4.0496307677246","4.01167453338092","5.10852445677817","3.83086375675176","4.80271021929134","4.47767732756531"
"ENSG00000161202","5.92504996472736","5.0360636887437","5.4178525148859","4.86245139132558","5.09550251765867","5.02281165091563","4.58856473740135","4.77082904603249","4.52919626799939","5.21334728173344","4.76924279514054"
"ENSG00000157540","3.83289001416474","4.674686619928","3.8094144442359","3.17791779219584","4.50207595604579","3.54101915313356","3.94392132655349","3.92029330021101","3.48928602262588","2.60169651648096","4.39163026151743"
"ENSG00000136827","4.66902676550963","4.86393845042397","5.90448409790142","5.71479501111816","5.24488705912353","4.81249822533356","5.84222461287724","5.53480866123175","4.62760683812965","4.69766263347052","5.85673675611911"
"ENSG00000101412","3.87085786436376","4.02236781302845","3.76659516172927","3.5837597536395","5.02236781302845","4.79233480570669","5.38818953715608","5.77425995143276","4.84799690655495","3.93262815702213","4.4093909361377"
"ENSG00000282899","1.35614381022528","2.93545974780529","1.94485844580754","0.879705766282288","2.6915341649192","1.21412480535285","2.0036022366802","2.30158764660319","4.60940039000643","0.970853654340484","1.61823865559545"
"ENSG00000112242","3.69265037003553","4.40122086216022","3.72027846523333","3.4154882710497","4.55642941544957","3.55949181320504","4.0866139474095","4.51853513898218","4.28243980500639","2.73552217729654","4.50589092972996"
"ENSG00000205250","5.31686980506433","6.2149019101607","6.21354170192656","6.04045412134962","5.42693561964834","6.19377174339668","5.90327934205614","5.65105169117893","6.355967689241","5.52073652693764","6.49521546352043"
"ENSG00000133740","2.13093086982645","3.57288966842058","1.02856915219677","3.4995270242151","2.74416109557041","3.5765221379205","3.45285896471381","2.54101915313356","3.29865831556452","3.07895134139482","3.6959938131099"
"ENSG00000169016","3.08915913191124","4.36036427654347","3.60169651648096","3.3533232911629","4.41751500288509","3.84599177066457","4.2149019101607","3.5033487351675","3.38128337250378","3.34624777408278","3.95140129167431"
"ENSG00000167967","3.67807190511264","4.26077843189343","4.33342373372519","4.00090140274153","4.96208624985064","4.22881869049588","3.93545974780529","3.75167794568758","4.67863534782274","3.85698568978221","3.96069703930431"
"ENSG00000164330","3.18745105402733","0.6959938131099","0.150559676575381","0.111031312388744","0.863938450423971","0.0285691521967709","0.01435529297707","0.238786859587116","0.01435529297707","0.0840642647884745","0.0976107966264223"
"ENSG00000169508","0.286881147788161","5.42088657497553","0.0426443374084937","0.238786859587116","0.0426443374084937","0.0976107966264223","0.400537929583729","0.400537929583729","0","0.604071323668861","0.0426443374084937"
"ENSG00000117298","8.06091204958787","4.92267359284945","4.78868571061353","6.72000478695481","5.46336088581666","5.17432651517391","7.42147579084686","6.30542338930187","4.70929063572336","6.86579512140335","5.46107011403305"
"ENSG00000025708","1.72246602447109","5.31288295528436","2.47508488294878","1.85996954822103","3.66220549965362","1.40599235967584","3.33771109212829","3.10601323762212","5.06953032516231","3.75808993420181","2.89917563048051"
"ENSG00000282853","7.30305008468167","8.42227505624547","7.03298241669943","6.49681384064038","7.78666169986056","8.68716569434765","5.88264304936184","6.68846014042449","7.48325148450227","6.81159946988366","7.85984534392145"
"ENSG00000127884","6.07210580048042","6.01747656302046","6.48960715674871","7.13370736065839","6.57228336665041","7.80096459331467","6.98322165074267","6.98993372431032","5.02103547951136","7.04821438460804","6.38041777276528"
"ENSG00000143369","6.79895774790043","4.5668151540109","1.77399632511117","2.877744249949","7.78633498041697","1.37851162325373","3.19377174339668","5.10852445677817","0.475084882948783","4.76606505147495","3.44228003525258"
"ENSG00000114346","5.77584069853125","5.70293453197598","5.76048710181103","6.29810840321142","5.1622906135458","6.17312743348066","7.0698525111258","6.18705508996806","4.8972404255748","5.24260250592898","5.85324716724215"
"ENSG00000158813","0.124328135002202","0","0.978195629681652","0.111031312388744","0.400537929583729","1.1243281350022","0","0.505890929729957","2.57046293102604","0.070389327891398","1.11769504266975"
"ENSG00000170989","0.070389327891398","6.25550073314839","4.94953493301701","2.64846544302731","0.0285691521967709","0.01435529297707","2.15380533607904","1.02147972741045","0.978195629681652","0.321928094887362","0.344828496997441"
"ENSG00000198121","4.47767732756531","0.238786859587116","3.4032677223393","2.17951105027151","2.06004738366994","0.0426443374084937","4.0496307677246","5.1647058401828","0.070389327891398","0.0840642647884745","3.85199883711245"
"ENSG00000213694","4.31686980506433","0.0840642647884745","2.94485844580754","1.07724299893246","0.485426827170242","0.01435529297707","3.4594316186373","1.27500704749987","0","0.124328135002202","4.97131362406888"
"ENSG00000078401","6.12163711829091","0.344828496997441","0.150559676575381","3.58255600301406","0.111031312388744","4.13093086982645","3.66448284036468","3.38128337250378","0.070389327891398","0.871843648509318","2.34482849699744"
"ENSG00000127129","0.070389327891398","0.27500704749987","1.94485844580754","2.47767732756531","0.20163386116965","0.137503523749935","2.28392177230762","1.49569516262407","2.22958792274065","3.14567745519564","1.25096157353322"
"ENSG00000124205","0","0","0","0","0","0","0","0.070389327891398","0.613531652917927","0","0"
"ENSG00000151617","0.722466024471091","0.0565835283663675","0","2.88947354253111","0.0285691521967709","0.01435529297707","0","0.575312330687437","0.0976107966264223","0.411426245726465","0.0976107966264223"
"ENSG00000136160","0.150559676575381","0.0565835283663675","0","0.0565835283663675","7.11561593142811","0","0.070389327891398","2.43295940727611","0.01435529297707","0.070389327891398","0.0840642647884745"
"ENSG00000111752","3.68032435684402","0.214124805352847","3.04788732939655","3.50207595604579","4.26228280642066","1.02856915219677","3.31759350462347","1.91838623444635","1.68706068833989","2.86789646399265","4.79701297783614"
"ENSG00000134686","5.43662826729284","5.05658352836637","6.19908336951041","6.42911377876734","5.68901954137795","5.98253731439927","6.25455625190949","6.69251089161507","4.19613488076516","6.55090066464752","6.40377898395031"
"ENSG00000156508","12.5234884473038","12.9063081402057","13.7701476675415","13.0285277138994","12.1615413234711","13.2473638505957","12.6266216523584","13.5038257379958","14.0318734751199","13.168954111756","13.3297963382207"
"ENSG00000101210","2.65764000520782","0.887525270741587","6.12969515665378","8.65395568933424","4.81249822533356","5.4239142676731","7.89366557200327","4.22265002245148","4.90785207184596","5.13750352374993","7.27882111921072"
"ENSG00000283391","9.08435664460523","9.45733983453304","9.49097117985831","9.50010491128106","8.45009774616165","10.1774195379892","9.57389329557566","9.71214865177574","9.92906603647309","8.91555077732797","9.7812777398867"
"ENSG00000273594","9.60479412143324","9.25877800615958","9.78760876804587","9.27092600262744","8.15946772926677","9.30945361615143","9.25455625190949","9.60930803920138","9.59648795685669","9.46721833420034","9.66250816606259"
"ENSG00000254772","10.1650325915023","10.1451679390184","11.3534225436147","11.0488955115934","8.78375129237635","11.136927047823","10.083213368249","10.481193978048","11.2544381482673","10.9891815925899","10.6200364980988"
"ENSG00000167658","9.93497346348655","9.24780886588063","10.3149230617392","9.88074673811053","8.89596903516294","9.74810896953241","9.99957727351139","9.18861357034623","9.88638248159128","10.0793514417092","9.09479027756404"
"ENSG00000143486","4.91981677005279","6.37033867703977","5.32984117653063","5.20241772157518","5.54565954002547","5.36141746678921","5.48155728070859","5.70154905694307","5.96069703930431","5.95953834111265","5.49089097889429"
"ENSG00000169242","1.13750352374994","0.27500704749987","4.31542131594578","3.80632405739003","2.72027846523333","4.62643913669732","4.3526172989585","2.07382023329167","3.5385381636298","3.44625622988956","2.65535182861255"
"ENSG00000099617","0.070389327891398","0.111031312388744","0.66902676550963","0.0426443374084937","0.0840642647884745","3.56924802986718","0","0.214124805352847","0.150559676575381","0.070389327891398","0.6959938131099"
"ENSG00000143590","2.37016428054021","1.33913738491959","1.66902676550963","1.11103131238874","0.903038270112912","1.40599235967584","1.27500704749987","0.941106310946432","4.00180224263399","1.23266075679027","0.790772037862"
"ENSG00000243364","2.76765479823735","2.93168305705981","3.20476675065461","3.82171021503467","2.09761079662642","3.74416109557041","3.74523733212975","2.48026512205446","3.57773093149008","3.114367024952","3.65535182861255"
"ENSG00000184349","2.40871186102943","0.214124805352847","2.81966818349646","2.51096191927738","1.75702324650746","2.21723071622067","3.61470984411521","3.31614574229336","0.790772037862","3.12598165385472","1.87184364850932"
"ENSG00000090776","3.91934008244201","2.15055967657538","5.74496834824888","4.51475349843975","3.72574115650395","6.3403842354554","1.70487196445635","1.75274859140713","1.54101915313356","2.28983446517751","4.26453643099903"
"ENSG00000125266","4.87872534148011","0.298658315564515","3.94766615679601","2.59215800212536","1.23878685958712","4.56071495447448","3.87578006306849","5.25096157353322","1.07724299893246","2.79701297783614","4.47702965301306"
"ENSG00000108947","2.26002565596146","0.0840642647884745","2.04264433740849","1.87970576628229","1.41683974191283","0.0285691521967709","0.0976107966264223","0.250961573533219","0.0426443374084937","1.91838623444635","2.16671544496642"
"ENSG00000138798","1.46466826700344","0.286881147788161","0.432959407276106","0.37851162325373","2.21412480535285","0.31034012061215","0.773996325111173","1.16992500144231","1.4905701304462","0.485426827170242","1.790772037862"
"ENSG00000008300","4.12267271882414","4.1811025507538","0.422233000683048","2.06695024392463","1.53106949272595","2.96347412397489","0.53605290024021","1.91456452349394","2.35049724708413","1.97819562968165","2.54349588342577"
"ENSG00000143126","1.28688114778816","0.124328135002202","1.90689059560852","2.57046293102604","4.30597052098439","1.18903382439002","2.64616265715789","2.51096191927738","0.594548549550354","1.42223300068305","1.6959938131099"
"ENSG00000162591","5.36352154354655","2.62993940943954","5.45088131527337","4.36106648879432","2.76977173924945","2.37573453858316","3.58255600301406","1.89141918684608","2.6915341649192","4.9676297534662","3.73660487531425"
"ENSG00000105429","4.65535182861255","3.799087306074","4.01256867350306","4.0686708106651","4.44360665147561","3.24336442569366","2.86987140617771","3.0408924306469","1.59931779369823","4.44095219802964","4.56010351346474"
"ENSG00000106780","1.43829285157915","1.98550043030488","0.773996325111173","3.44890095114513","3.70265754339091","1.78659636189081","2.22032995487956","3.28540221886225","2.34766565630097","2.64154602908752","2.23266075679027"
"ENSG00000146648","4.90785207184596","0.464668267003444","6.35579154675365","5.88533031547617","0.124328135002202","3.44360665147561","5.33806779754262","5.72655877910497","0.333423733725192","5.16349873228288","4.37712374912949"
"ENSG00000120738","7.25096157353322","1.11769504266975","1.38956681176273","3.63459326844576","4.82883464946806","5.41987593042219","0.37851162325373","4.10685079645022","0.516015147003665","3.09761079662642","2.88166461932035"
"ENSG00000122877","0.632268215499513","0.985500430304885","0.0426443374084937","0","1.39506279951758","0.400537929583729","0.367371065648529","0.238786859587116","0.0840642647884745","0.6959938131099","0.111031312388744"
"ENSG00000179388","0.66902676550963","0.0565835283663675","0.01435529297707","0.137503523749935","5.85399564717639","0.0285691521967709","0","0.0976107966264223","0.0285691521967709","0.321928094887362","0.0840642647884745"
"ENSG00000135625","0","0.356143810225275","0","0.01435529297707","0","0.150559676575381","0","0.0976107966264223","0.01435529297707","0.0976107966264223","0.070389327891398"
"ENSG00000113790","1.74846123300404","2.58736499093646","0.454175893185802","3.71369581484336","3.38818953715608","1.64154602908752","3.23725777090037","1.74416109557041","0.176322772640463","2.82578562746479","2.67807190511264"
"ENSG00000173674","6.02635744696384","5.91767043436176","6.73944309777245","5.91193121230905","5.59663703410207","6.87958324961278","6.41413553298445","6.87700799321402","5.99661471481536","6.04657836662033","6.48590979153593"
"ENSG00000134001","6.87184364850932","8.07606733894594","7.66206304642804","6.99333470429383","7.09908476089186","6.4235781709818","6.43162295971329","7.95332344858296","6.60035896754477","6.88837796340678","7.47459828053564"
"ENSG00000111361","4.31614574229336","5.45285896471381","5.12680770314203","5.29572302453997","5.19810120932482","5.03474394932473","5.40292678058163","5.34447345945636","5.19534759832222","4.7771566660045","5.34837407519116"
